epoch,followers,following,media,accessibility_caption,comments_disabled,liked_by,is_video,location,taken_at,caption
1548680275.5370352,3081,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548680427.2443435,3081,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548681022.017499,3081,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548681622.4085174,3083,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548682223.5315223,3084,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548682822.3658419,3084,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548683422.3476148,3085,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548684023.4434693,3086,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548684622.2808645,3086,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548685226.080951,3086,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548685825.6088686,3086,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548686422.7759216,3086,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548687027.4049394,3086,886,62,1 person shoes phone and indoor,False,1089,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548687631.522678,3087,886,62,1 person shoes phone and indoor,False,1088,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548688222.3104067,3088,886,62,1 person shoes phone and indoor,False,1088,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548688822.722309,3089,886,62,1 person shoes phone and indoor,False,1088,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548689422.3566806,3089,886,62,1 person shoes phone and indoor,False,1088,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
1548690023.727977,3090,886,62,1 person shoes phone and indoor,False,1088,False,,1540065090,:nerd_face: #outfit#inspo#last#sunny#days#dress#natural#curls#fashion#addicted#shopping#mood#model#ichbingntm2019 @heidiklum
